Year,Disease,Gender,WR Count,WR Crude Rate per 100000,WR 5 Year Average Rate,ON Crude Rate per 100000,ON 5 Year Average Rate
2023,Listeriosis,Female,2,0.61,0.53,0.45,0.52
2023,Lyme Disease,Female,14,4.25,1.86,10.17,7.01
2023,Measles,Female,0,0.00,0.00,0.03,0.04
2023,Tularemia,Female,0,0.00,0.00,0.00,0.00
2023,Typhoid Fever/Paratyphoid Fever,Female,4,1.21,0.87,1.36,0.75
2023,Verotoxin-producing E. coli,Female,8,2.43,1.99,0.90,1.39
2023,Yersiniosis,Female,5,1.52,1.82,1.39,1.68
2023,"Meningococcal disease, invasive",Female,0,0.00,0.07,0.17,0.15
2023,Mpox,Female,0,0.00,0.00,0.00,0.01
2023,Mumps,Female,0,0.00,0.26,0.18,0.28
2023,Ophthalmia Neonatorum,Female,0,0.00,0.00,0.01,0.01
2023,Paralytic Shellfish Poisoning,Female,0,0.00,0.00,0.00,0.00
2023,Pertussis,Female,5,1.52,1.93,2.54,1.67
2023,Poliomyelitis (polio) and Acute Flaccid Paralysis,Female,0,0.00,0.00,0.00,0.03
2023,Powassan Virus,Female,0,0.00,0.00,0.00,0.00
2023,Psittacosis/Ornithosis,Female,0,0.00,0.00,0.00,0.00
2023,Q Fever,Female,1,0.30,0.00,0.05,0.04
2023,Rabies,Female,0,0.00,0.00,0.00,0.00
2023,Rubella,Female,0,0.00,0.00,0.00,0.00
2023,"Rubella, congenital syndrome",Female,0,0.00,0.00,0.00,0.00
2023,Salmonellosis,Female,47,14.26,15.02,16.33,13.63
2023,Severe acute respiratory syndrome (SARS),Female,0,0.00,0.00,0.00,0.00
2023,Shigellosis,Female,3,0.91,0.88,1.15,1.02
2023,Smallpox,Female,0,0.00,0.00,0.00,0.00
2023,"Streptococcus Pneumoniae, Invasive ",Female,32,9.71,7.40,8.74,6.05
2023,Syphilis - Early Congenital,Female,0,0.00,0.00,0.11,0.04
2023,Syphilis - Infectious,Female,34,10.31,7.62,7.52,4.07
2023,Syphilis - Late Latent,Female,44,13.35,4.38,9.06,4.31
2023,Tetanus,Female,0,0.00,0.07,0.00,0.01
2023,Trichinosis,Female,0,0.00,0.00,0.00,0.04
2023,Tuberculosis (active),Female,10,3.03,2.71,5.01,4.34
2023,Tuberculosis (latent),Female,380,115.27,67.01,58.25,49.73
2023,Syphilis - Other,Female,2,0.61,0.39,1.66,0.64
2023,West Nile virus (WNv),Female,0,0.00,0.13,0.33,0.41
2024,AIDS,Male,1,0.27,0.25,0.43,0.71
2024,Amebiasis,Male,3,0.81,2.62,2.48,3.32
2024,Anaplasmosis,Male,1,0.27,0.00,1.11,0.07
2024,Anthrax,Male,0,0.00,0.00,0.00,0.00
2024,Babesiosis,Male,0,0.00,0.06,0.02,0.02
2024,Blastomycosis,Male,0,0.00,0.07,1.04,0.86
2024,Botulism,Male,0,0.00,0.00,0.00,0.01
2024,Brucellosis,Male,0,0.00,0.00,0.06,0.04
2024,Campylobacter enteritis,Male,39,10.49,17.42,17.44,17.54
2024,Chancroid,Male,0,0.00,0.00,0.00,0.00
2024,Chickenpox (Varicella),Male,34,9.14,3.50,5.33,2.67
2024,Chlamydia,Male,579,155.71,193.53,250.80,249.92
2024,Cholera,Male,1,0.27,0.00,0.01,0.01
2024,Creutzfeldt-Jakob Disease,Male,0,0.00,0.00,0.04,0.07
2024,Cryptosporidiosis,Male,27,7.26,5.31,4.67,3.43
2024,Cyclosporiasis,Male,7,1.88,3.15,2.04,2.56
2024,Diphtheria,Male,0,0.00,0.00,0.01,0.00
2024,Food Poisoning (all causes),Male,1,0.27,0.57,0.26,0.22
2024,Carbapenemase-producing Enterobacteriaceae (CPE),Male,22,5.92,3.36,7.33,3.50
2024,Encephalitis/Meningitis,Male,6,1.61,2.00,1.79,2.11
2024,Giardiasis,Male,12,3.23,5.74,9.11,7.87
2024,Gonorrhea,Male,195,52.44,58.33,132.42,108.98
2024,"Group A Streptococcal disease, invasive",Male,42,11.29,7.34,12.76,9.25
2024,"Group B Streptococcal disease, neonatal",Male,1,0.27,0.39,0.16,0.26
2024,"Haemophilus influenzae disease, all types",Male,8,2.15,0.93,2.02,1.42
2024,Hantavirus pulmonary syndrome,Male,0,0.00,0.00,0.00,0.00
2024,Hemorrhagic fevers and Lassa fever,Male,0,0.00,0.00,0.02,0.00
2024,Hepatitis A,Male,5,1.34,1.27,1.02,0.91
2024,Hepatitis B (acute),Male,2,0.54,0.40,0.72,0.75
2024,Hepatitis B (chronic),Male,53,14.25,11.30,13.99,11.67
2024,Hepatitis C,Male,61,16.40,21.48,23.52,30.16
2024,HIV,Male,23,6.19,4.83,10.22,9.20
2024,Influenza,Male,208,55.94,45.47,104.48,65.24
2024,Legionellosis,Male,16,4.30,6.15,3.07,3.21
2024,Leprosy,Male,0,0.00,0.00,0.00,0.01
2024,Listeriosis,Male,1,0.27,0.26,0.58,0.47
2024,Lyme Disease,Male,15,4.03,3.47,17.00,10.97
2024,Measles,Male,0,0.00,0.00,0.26,0.04
2024,Tularemia,Male,0,0.00,0.00,0.00,0.00
2024,Typhoid Fever/Paratyphoid Fever,Male,11,2.96,0.72,1.49,1.03
2024,Verotoxin-producing E. coli,Male,7,1.88,2.05,1.02,1.04
2024,Yersiniosis,Male,2,0.54,1.13,1.59,1.51
2024,"Meningococcal disease, invasive",Male,0,0.00,0.19,0.26,0.19
2024,Mpox,Male,2,0.54,0.25,3.32,1.75
2024,Mumps,Male,3,0.81,0.12,0.70,0.30
2024,Ophthalmia Neonatorum,Male,0,0.00,0.00,0.02,0.01
2024,Paralytic Shellfish Poisoning,Male,0,0.00,0.00,0.00,0.00
2024,Pertussis,Male,9,2.42,2.28,9.32,1.41
2024,Poliomyelitis (polio) and Acute Flaccid Paralysis,Male,0,0.00,0.00,0.04,0.01
2024,Powassan Virus,Male,0,0.00,0.00,0.00,0.00
2024,Psittacosis/Ornithosis,Male,0,0.00,0.00,0.00,0.00
2024,Q Fever,Male,0,0.00,0.00,0.09,0.09
2024,Rabies,Male,0,0.00,0.00,0.01,0.00
2024,Rubella,Male,0,0.00,0.00,0.00,0.00
2024,"Rubella, congenital syndrome",Male,0,0.00,0.00,0.00,0.00
2024,Salmonellosis,Male,52,13.98,11.04,15.16,11.63
2024,Severe acute respiratory syndrome (SARS),Male,0,0.00,0.00,0.00,0.00
2024,Shigellosis,Male,4,1.08,1.40,2.07,1.91
2024,Smallpox,Male,0,0.00,0.00,0.00,0.00
2024,"Streptococcus Pneumoniae, Invasive ",Male,38,10.22,9.14,12.69,8.33
2024,Syphilis - Early Congenital,Male,0,0.00,0.06,0.17,0.09
2024,Syphilis - Infectious,Male,55,14.79,20.92,29.08,34.05
2024,Syphilis - Late Latent,Male,28,7.53,8.49,17.20,11.30
2024,Tetanus,Male,0,0.00,0.00,0.04,0.02
2024,Trichinosis,Male,0,0.00,0.00,0.02,0.04
2024,Tuberculosis (active),Male,14,3.76,2.85,7.16,5.74
2024,Tuberculosis (latent),Male,220,59.16,33.35,39.96,28.16
2024,Syphilis - Other,Male,0,0.00,0.56,2.93,1.99
2024,West Nile virus (WNv),Male,4,1.08,0.13,0.71,0.35
2024,AIDS,Female,1,0.28,0.06,0.14,0.19
2024,Amebiasis,Female,1,0.28,1.28,1.05,1.20
2024,Anaplasmosis,Female,1,0.28,0.00,0.91,0.03
2024,Anthrax,Female,0,0.00,0.00,0.00,0.00
2024,Babesiosis,Female,0,0.00,0.00,0.02,0.03
2024,Blastomycosis,Female,0,0.00,0.00,0.36,0.42
2024,Botulism,Female,0,0.00,0.00,0.01,0.01
2024,Brucellosis,Female,0,0.00,0.00,0.07,0.03
2024,Campylobacter enteritis,Female,31,8.81,14.42,13.86,14.91
2024,Chancroid,Female,0,0.00,0.00,0.00,0.00
2024,Chickenpox (Varicella),Female,27,7.67,2.43,4.68,2.09
2024,Chlamydia,Female,773,219.60,297.99,277.68,306.07
2024,Cholera,Female,0,0.00,0.07,0.00,0.01
2024,Creutzfeldt-Jakob Disease,Female,0,0.00,0.06,0.02,0.06
2024,Cryptosporidiosis,Female,36,10.23,7.27,5.81,4.04
2024,Cyclosporiasis,Female,11,3.12,2.81,3.21,2.87
2024,Diphtheria,Female,0,0.00,0.00,0.00,0.00
2024,Food Poisoning (all causes),Female,2,0.57,0.66,0.21,0.29
2024,Carbapenemase-producing Enterobacteriaceae (CPE),Female,18,5.11,3.23,6.12,2.76
2024,Encephalitis/Meningitis,Female,9,2.56,1.83,1.85,1.89
2024,Giardiasis,Female,18,5.11,3.20,7.35,5.05
2024,Gonorrhea,Female,83,23.58,36.57,35.04,39.95
2024,"Group A Streptococcal disease, invasive",Female,33,9.37,5.42,9.45,6.39
2024,"Group B Streptococcal disease, neonatal",Female,0,0.00,0.32,0.25,0.24
2024,"Haemophilus influenzae disease, all types",Female,8,2.27,1.22,2.26,1.49
2024,Hantavirus pulmonary syndrome,Female,0,0.00,0.00,0.00,0.00
2024,Hemorrhagic fevers and Lassa fever,Female,0,0.00,0.00,0.01,0.00
2024,Hepatitis A,Female,2,0.57,0.96,0.61,0.63
2024,Hepatitis B (acute),Female,0,0.00,0.46,0.56,0.47
2024,Hepatitis B (chronic),Female,41,11.65,10.26,10.65,9.24
2024,Hepatitis C,Female,58,16.48,17.29,16.14,19.34
2024,HIV,Female,11,3.12,1.89,4.62,2.99
2024,Influenza,Female,233,66.19,47.79,119.98,72.78
2024,Legionellosis,Female,6,1.70,3.37,1.47,1.53
2024,Leprosy,Female,0,0.00,0.00,0.00,0.01
2024,Listeriosis,Female,1,0.28,0.65,0.72,0.49
2024,Lyme Disease,Female,16,4.55,2.36,12.38,8.28
2024,Measles,Female,0,0.00,0.00,0.21,0.02
2024,Tularemia,Female,0,0.00,0.00,0.00,0.00
2024,Typhoid Fever/Paratyphoid Fever,Female,5,1.42,0.77,1.09,0.87
2024,Verotoxin-producing E. coli,Female,6,1.70,1.86,1.05,1.28
2024,Yersiniosis,Female,2,0.57,1.36,1.42,1.51
2024,"Meningococcal disease, invasive",Female,1,0.28,0.00,0.22,0.14
2024,Mpox,Female,0,0.00,0.00,0.10,0.01
2024,Mumps,Female,1,0.28,0.26,0.52,0.22
2024,Ophthalmia Neonatorum,Female,0,0.00,0.00,0.01,0.01
2024,Paralytic Shellfish Poisoning,Female,0,0.00,0.00,0.00,0.00
2024,Pertussis,Female,21,5.97,1.61,12.07,1.56
2024,Poliomyelitis (polio) and Acute Flaccid Paralysis,Female,0,0.00,0.00,0.02,0.01
2024,Powassan Virus,Female,0,0.00,0.00,0.01,0.00
2024,Psittacosis/Ornithosis,Female,0,0.00,0.00,0.00,0.00
2024,Q Fever,Female,0,0.00,0.06,0.07,0.05
2024,Rabies,Female,0,0.00,0.00,0.00,0.00
2024,Rubella,Female,0,0.00,0.00,0.00,0.00
2024,"Rubella, congenital syndrome",Female,0,0.00,0.00,0.00,0.00
2024,Salmonellosis,Female,58,16.48,13.52,17.20,13.03
2024,Severe acute respiratory syndrome (SARS),Female,0,0.00,0.00,0.00,0.00
2024,Shigellosis,Female,3,0.85,0.65,1.31,0.98
2024,Smallpox,Female,0,0.00,0.00,0.00,0.00
2024,"Streptococcus Pneumoniae, Invasive ",Female,37,10.51,7.54,9.90,6.19
2024,Syphilis - Early Congenital,Female,0,0.00,0.00,0.12,0.06
2024,Syphilis - Infectious,Female,15,4.26,9.47,6.78,5.29
2024,Syphilis - Late Latent,Female,37,10.51,6.84,8.77,5.40
2024,Tetanus,Female,0,0.00,0.07,0.00,0.01
2024,Trichinosis,Female,0,0.00,0.00,0.00,0.04
2024,Tuberculosis (active),Female,9,2.56,2.97,5.12,4.47
2024,Tuberculosis (latent),Female,414,117.61,77.01,67.71,47.89
2024,Syphilis - Other,Female,1,0.28,0.51,2.08,0.90
2024,West Nile virus (WNv),Female,1,0.28,0.07,0.38,0.31
