Year,Disease,Age Group,WR Count,WR Crude Rate per 100000,WR 5 Year Average Rate,ON Crude Rate per 100000,ON 5 Year Average Rate
2015,Verotoxin-producing E. coli,50-59,2,2.60,N/A,0.58,N/A
2015,Yersiniosis,50-59,2,2.60,N/A,0.68,N/A
2015,"Meningococcal disease, invasive",50-59,1,1.30,N/A,0.29,N/A
2015,Mpox,50-59,0,0.00,N/A,0.00,N/A
2015,Mumps,50-59,0,0.00,N/A,0.10,N/A
2015,Ophthalmia Neonatorum,50-59,0,0.00,N/A,0.00,N/A
2015,Paralytic Shellfish Poisoning,50-59,0,0.00,N/A,0.00,N/A
2015,Pertussis,50-59,0,0.00,N/A,0.53,N/A
2015,Poliomyelitis (polio) and Acute Flaccid Paralysis,50-59,0,0.00,N/A,0.00,N/A
2015,Powassan Virus,50-59,0,0.00,N/A,0.00,N/A
2015,Psittacosis/Ornithosis,50-59,0,0.00,N/A,0.00,N/A
2015,Q Fever,50-59,1,1.30,N/A,0.14,N/A
2015,Rabies,50-59,0,0.00,N/A,0.00,N/A
2015,Rubella,50-59,0,0.00,N/A,0.00,N/A
2015,"Rubella, congenital syndrome",50-59,0,0.00,N/A,0.00,N/A
2015,Salmonellosis,50-59,19,24.69,N/A,17.67,N/A
2015,Severe acute respiratory syndrome (SARS),50-59,0,0.00,N/A,0.00,N/A
2015,Shigellosis,50-59,0,0.00,N/A,1.59,N/A
2015,Smallpox,50-59,0,0.00,N/A,0.00,N/A
2015,"Streptococcus Pneumoniae, Invasive ",50-59,11,14.29,N/A,9.32,N/A
2015,Syphilis - Early Congenital,50-59,0,0.00,N/A,0.00,N/A
2015,Syphilis - Infectious,50-59,2,2.60,N/A,10.58,N/A
2015,Syphilis - Late Latent,50-59,6,7.80,N/A,4.83,N/A
2015,Tetanus,50-59,0,0.00,N/A,0.00,N/A
2015,Trichinosis,50-59,0,0.00,N/A,0.00,N/A
2015,Tuberculosis (active),50-59,0,0.00,N/A,3.48,N/A
2015,Tuberculosis (latent),50-59,27,35.09,N/A,48.53,N/A
2015,Syphilis - Other,50-59,1,1.30,N/A,0.63,N/A
2015,West Nile virus (WNv),50-59,1,1.30,N/A,0.29,N/A
2015,AIDS,60-69,0,0.00,N/A,0.45,N/A
2015,Amebiasis,60-69,4,7.36,N/A,5.49,N/A
2015,Anaplasmosis,60-69,0,0.00,N/A,0.00,N/A
2015,Anthrax,60-69,0,0.00,N/A,0.00,N/A
2015,Babesiosis,60-69,0,0.00,N/A,0.00,N/A
2015,Blastomycosis,60-69,0,0.00,N/A,0.00,N/A
2015,Botulism,60-69,0,0.00,N/A,0.00,N/A
2015,Brucellosis,60-69,0,0.00,N/A,0.00,N/A
2015,Campylobacter enteritis,60-69,17,31.30,N/A,26.69,N/A
2015,Chancroid,60-69,0,0.00,N/A,0.00,N/A
2015,Chickenpox (Varicella),60-69,1,1.84,N/A,0.45,N/A
2015,Chlamydia,60-69,3,5.52,N/A,9.11,N/A
2015,Cholera,60-69,0,0.00,N/A,0.00,N/A
2015,Creutzfeldt-Jakob Disease,60-69,0,0.00,N/A,0.13,N/A
2015,Cryptosporidiosis,60-69,0,0.00,N/A,0.32,N/A
2015,Cyclosporiasis,60-69,2,3.68,N/A,2.13,N/A
2015,Diphtheria,60-69,0,0.00,N/A,0.00,N/A
2015,Food Poisoning (all causes),60-69,0,0.00,N/A,0.39,N/A
2015,Carbapenemase-producing Enterobacteriaceae (CPE),60-69,0,0.00,N/A,0.00,N/A
2015,Encephalitis/Meningitis,60-69,0,0.00,N/A,2.39,N/A
2015,Giardiasis,60-69,8,14.73,N/A,8.60,N/A
2015,Gonorrhea,60-69,2,3.68,N/A,3.88,N/A
2015,"Group A Streptococcal disease, invasive",60-69,5,9.21,N/A,5.95,N/A
2015,"Group B Streptococcal disease, neonatal",60-69,0,0.00,N/A,0.00,N/A
2015,"Haemophilus influenzae disease, all types",60-69,0,0.00,N/A,0.06,N/A
2015,Hantavirus pulmonary syndrome,60-69,0,0.00,N/A,0.00,N/A
2015,Hemorrhagic fevers and Lassa fever,60-69,0,0.00,N/A,0.00,N/A
2015,Hepatitis A,60-69,0,0.00,N/A,0.13,N/A
2015,Hepatitis B (acute),60-69,0,0.00,N/A,0.90,N/A
2015,Hepatitis B (chronic),60-69,4,7.36,N/A,12.54,N/A
2015,Hepatitis C,60-69,19,34.98,N/A,35.16,N/A
2015,HIV,60-69,1,1.84,N/A,2.39,N/A
2015,Influenza,60-69,47,86.54,N/A,63.14,N/A
2015,Legionellosis,60-69,2,3.68,N/A,2.13,N/A
2015,Leprosy,60-69,0,0.00,N/A,0.00,N/A
2015,Listeriosis,60-69,0,0.00,N/A,0.78,N/A
2015,Lyme Disease,60-69,3,5.52,N/A,5.82,N/A
2015,Measles,60-69,0,0.00,N/A,0.00,N/A
2015,Tularemia,60-69,0,0.00,N/A,0.00,N/A
2015,Typhoid Fever/Paratyphoid Fever,60-69,0,0.00,N/A,0.19,N/A
2015,Verotoxin-producing E. coli,60-69,1,1.84,N/A,0.71,N/A
2015,Yersiniosis,60-69,1,1.84,N/A,1.03,N/A
2015,"Meningococcal disease, invasive",60-69,0,0.00,N/A,0.32,N/A
2015,Mpox,60-69,0,0.00,N/A,0.00,N/A
2015,Mumps,60-69,0,0.00,N/A,0.06,N/A
2015,Ophthalmia Neonatorum,60-69,0,0.00,N/A,0.00,N/A
2015,Paralytic Shellfish Poisoning,60-69,0,0.00,N/A,0.00,N/A
2015,Pertussis,60-69,2,3.68,N/A,0.52,N/A
2015,Poliomyelitis (polio) and Acute Flaccid Paralysis,60-69,0,0.00,N/A,0.00,N/A
2015,Powassan Virus,60-69,0,0.00,N/A,0.00,N/A
2015,Psittacosis/Ornithosis,60-69,0,0.00,N/A,0.00,N/A
2015,Q Fever,60-69,0,0.00,N/A,0.19,N/A
2015,Rabies,60-69,0,0.00,N/A,0.00,N/A
2015,Rubella,60-69,0,0.00,N/A,0.00,N/A
2015,"Rubella, congenital syndrome",60-69,0,0.00,N/A,0.00,N/A
2015,Salmonellosis,60-69,9,16.57,N/A,16.93,N/A
2015,Severe acute respiratory syndrome (SARS),60-69,0,0.00,N/A,0.00,N/A
2015,Shigellosis,60-69,0,0.00,N/A,1.81,N/A
2015,Smallpox,60-69,0,0.00,N/A,0.00,N/A
2015,"Streptococcus Pneumoniae, Invasive ",60-69,12,22.09,N/A,12.41,N/A
2015,Syphilis - Early Congenital,60-69,0,0.00,N/A,0.00,N/A
2015,Syphilis - Infectious,60-69,0,0.00,N/A,2.71,N/A
2015,Syphilis - Late Latent,60-69,3,5.52,N/A,6.59,N/A
2015,Tetanus,60-69,0,0.00,N/A,0.00,N/A
2015,Trichinosis,60-69,0,0.00,N/A,0.00,N/A
2015,Tuberculosis (active),60-69,2,3.68,N/A,4.91,N/A
2015,Tuberculosis (latent),60-69,23,42.35,N/A,33.54,N/A
2015,Syphilis - Other,60-69,0,0.00,N/A,0.39,N/A
2015,West Nile virus (WNv),60-69,0,0.00,N/A,0.58,N/A
2015,AIDS,70-79,0,0.00,N/A,0.22,N/A
2015,Amebiasis,70-79,2,6.54,N/A,3.80,N/A
2015,Anaplasmosis,70-79,0,0.00,N/A,0.00,N/A
2015,Anthrax,70-79,0,0.00,N/A,0.00,N/A
2015,Babesiosis,70-79,0,0.00,N/A,0.00,N/A
2015,Blastomycosis,70-79,0,0.00,N/A,0.00,N/A
2015,Botulism,70-79,0,0.00,N/A,0.00,N/A
2015,Brucellosis,70-79,0,0.00,N/A,0.11,N/A
2015,Campylobacter enteritis,70-79,9,29.41,N/A,29.29,N/A
2015,Chancroid,70-79,0,0.00,N/A,0.00,N/A
2015,Chickenpox (Varicella),70-79,0,0.00,N/A,0.45,N/A
2015,Chlamydia,70-79,0,0.00,N/A,1.45,N/A
2015,Cholera,70-79,0,0.00,N/A,0.00,N/A
2015,Creutzfeldt-Jakob Disease,70-79,0,0.00,N/A,0.45,N/A
2015,Cryptosporidiosis,70-79,1,3.27,N/A,0.67,N/A
2015,Cyclosporiasis,70-79,0,0.00,N/A,1.23,N/A
2015,Diphtheria,70-79,0,0.00,N/A,0.00,N/A
2015,Food Poisoning (all causes),70-79,0,0.00,N/A,0.45,N/A
2015,Carbapenemase-producing Enterobacteriaceae (CPE),70-79,0,0.00,N/A,0.00,N/A
2015,Encephalitis/Meningitis,70-79,1,3.27,N/A,3.02,N/A
2015,Giardiasis,70-79,0,0.00,N/A,5.93,N/A
2015,Gonorrhea,70-79,0,0.00,N/A,0.89,N/A
2015,"Group A Streptococcal disease, invasive",70-79,2,6.54,N/A,6.37,N/A
2015,"Group B Streptococcal disease, neonatal",70-79,0,0.00,N/A,0.00,N/A
2015,"Haemophilus influenzae disease, all types",70-79,0,0.00,N/A,0.11,N/A
2015,Hantavirus pulmonary syndrome,70-79,0,0.00,N/A,0.00,N/A
2015,Hemorrhagic fevers and Lassa fever,70-79,0,0.00,N/A,0.00,N/A
2015,Hepatitis A,70-79,0,0.00,N/A,0.34,N/A
2015,Hepatitis B (acute),70-79,0,0.00,N/A,0.11,N/A
2015,Hepatitis B (chronic),70-79,2,6.54,N/A,7.16,N/A
2015,Hepatitis C,70-79,1,3.27,N/A,11.74,N/A
2015,HIV,70-79,0,0.00,N/A,0.78,N/A
2015,Influenza,70-79,56,182.99,N/A,158.53,N/A
2015,Legionellosis,70-79,1,3.27,N/A,2.91,N/A
2015,Leprosy,70-79,0,0.00,N/A,0.11,N/A
2015,Listeriosis,70-79,0,0.00,N/A,1.45,N/A
2015,Lyme Disease,70-79,1,3.27,N/A,3.80,N/A
2015,Measles,70-79,0,0.00,N/A,0.00,N/A
2015,Tularemia,70-79,0,0.00,N/A,0.00,N/A
2015,Typhoid Fever/Paratyphoid Fever,70-79,0,0.00,N/A,0.22,N/A
2015,Verotoxin-producing E. coli,70-79,1,3.27,N/A,1.23,N/A
2015,Yersiniosis,70-79,1,3.27,N/A,0.89,N/A
2015,"Meningococcal disease, invasive",70-79,0,0.00,N/A,0.22,N/A
2015,Mpox,70-79,0,0.00,N/A,0.00,N/A
2015,Mumps,70-79,0,0.00,N/A,0.00,N/A
2015,Ophthalmia Neonatorum,70-79,0,0.00,N/A,0.00,N/A
2015,Paralytic Shellfish Poisoning,70-79,0,0.00,N/A,0.00,N/A
2015,Pertussis,70-79,0,0.00,N/A,0.56,N/A
2015,Poliomyelitis (polio) and Acute Flaccid Paralysis,70-79,0,0.00,N/A,0.00,N/A
2015,Powassan Virus,70-79,0,0.00,N/A,0.00,N/A
2015,Psittacosis/Ornithosis,70-79,0,0.00,N/A,0.00,N/A
2015,Q Fever,70-79,0,0.00,N/A,0.45,N/A
2015,Rabies,70-79,0,0.00,N/A,0.00,N/A
2015,Rubella,70-79,0,0.00,N/A,0.00,N/A
2015,"Rubella, congenital syndrome",70-79,0,0.00,N/A,0.00,N/A
2015,Salmonellosis,70-79,4,13.07,N/A,20.24,N/A
2015,Severe acute respiratory syndrome (SARS),70-79,0,0.00,N/A,0.00,N/A
2015,Shigellosis,70-79,0,0.00,N/A,1.23,N/A
2015,Smallpox,70-79,0,0.00,N/A,0.00,N/A
2015,"Streptococcus Pneumoniae, Invasive ",70-79,12,39.21,N/A,20.91,N/A
2015,Syphilis - Early Congenital,70-79,0,0.00,N/A,0.00,N/A
2015,Syphilis - Infectious,70-79,0,0.00,N/A,0.89,N/A
2015,Syphilis - Late Latent,70-79,1,3.27,N/A,7.60,N/A
2015,Tetanus,70-79,0,0.00,N/A,0.00,N/A
2015,Trichinosis,70-79,0,0.00,N/A,0.11,N/A
2015,Tuberculosis (active),70-79,2,6.54,N/A,8.27,N/A
2015,Tuberculosis (latent),70-79,8,26.14,N/A,22.25,N/A
2015,Syphilis - Other,70-79,0,0.00,N/A,0.34,N/A
2015,West Nile virus (WNv),70-79,0,0.00,N/A,0.56,N/A
2015,AIDS,80-89,0,0.00,N/A,0.00,N/A
2015,Amebiasis,80-89,1,6.13,N/A,1.49,N/A
2015,Anaplasmosis,80-89,0,0.00,N/A,0.00,N/A
2015,Anthrax,80-89,0,0.00,N/A,0.00,N/A
2015,Babesiosis,80-89,0,0.00,N/A,0.00,N/A
2015,Blastomycosis,80-89,0,0.00,N/A,0.00,N/A
2015,Botulism,80-89,0,0.00,N/A,0.00,N/A
2015,Brucellosis,80-89,0,0.00,N/A,0.21,N/A
2015,Campylobacter enteritis,80-89,6,36.75,N/A,26.58,N/A
2015,Chancroid,80-89,0,0.00,N/A,0.00,N/A
2015,Chickenpox (Varicella),80-89,0,0.00,N/A,0.21,N/A
2015,Chlamydia,80-89,0,0.00,N/A,0.21,N/A
2015,Cholera,80-89,0,0.00,N/A,0.00,N/A
2015,Creutzfeldt-Jakob Disease,80-89,0,0.00,N/A,0.21,N/A
2015,Cryptosporidiosis,80-89,0,0.00,N/A,0.43,N/A
2015,Cyclosporiasis,80-89,0,0.00,N/A,0.21,N/A
2015,Diphtheria,80-89,0,0.00,N/A,0.00,N/A
2015,Food Poisoning (all causes),80-89,0,0.00,N/A,0.00,N/A
2015,Carbapenemase-producing Enterobacteriaceae (CPE),80-89,0,0.00,N/A,0.00,N/A
2015,Encephalitis/Meningitis,80-89,0,0.00,N/A,2.34,N/A
2015,Giardiasis,80-89,1,6.13,N/A,2.34,N/A
2015,Gonorrhea,80-89,0,0.00,N/A,0.21,N/A
2015,"Group A Streptococcal disease, invasive",80-89,1,6.13,N/A,14.46,N/A
2015,"Group B Streptococcal disease, neonatal",80-89,0,0.00,N/A,0.00,N/A
2015,"Haemophilus influenzae disease, all types",80-89,0,0.00,N/A,0.00,N/A
2015,Hantavirus pulmonary syndrome,80-89,0,0.00,N/A,0.00,N/A
2015,Hemorrhagic fevers and Lassa fever,80-89,0,0.00,N/A,0.00,N/A
2015,Hepatitis A,80-89,0,0.00,N/A,0.00,N/A
2015,Hepatitis B (acute),80-89,0,0.00,N/A,0.21,N/A
2015,Hepatitis B (chronic),80-89,0,0.00,N/A,3.62,N/A
2015,Hepatitis C,80-89,1,6.13,N/A,11.48,N/A
2015,HIV,80-89,0,0.00,N/A,0.00,N/A
2015,Influenza,80-89,77,471.67,N/A,504.20,N/A
2015,Legionellosis,80-89,2,12.25,N/A,2.76,N/A
2015,Leprosy,80-89,0,0.00,N/A,0.00,N/A
2015,Listeriosis,80-89,1,6.13,N/A,4.68,N/A
2015,Lyme Disease,80-89,0,0.00,N/A,2.34,N/A
2015,Measles,80-89,0,0.00,N/A,0.00,N/A
2015,Tularemia,80-89,0,0.00,N/A,0.00,N/A
2015,Typhoid Fever/Paratyphoid Fever,80-89,0,0.00,N/A,0.21,N/A
2015,Verotoxin-producing E. coli,80-89,0,0.00,N/A,0.43,N/A
2015,Yersiniosis,80-89,0,0.00,N/A,2.34,N/A
2015,"Meningococcal disease, invasive",80-89,0,0.00,N/A,0.21,N/A
2015,Mpox,80-89,0,0.00,N/A,0.00,N/A
2015,Mumps,80-89,0,0.00,N/A,0.00,N/A
2015,Ophthalmia Neonatorum,80-89,0,0.00,N/A,0.00,N/A
2015,Paralytic Shellfish Poisoning,80-89,0,0.00,N/A,0.00,N/A
2015,Pertussis,80-89,0,0.00,N/A,0.21,N/A
2015,Poliomyelitis (polio) and Acute Flaccid Paralysis,80-89,0,0.00,N/A,0.00,N/A
2015,Powassan Virus,80-89,0,0.00,N/A,0.00,N/A
2015,Psittacosis/Ornithosis,80-89,0,0.00,N/A,0.00,N/A
2015,Q Fever,80-89,0,0.00,N/A,0.21,N/A
2015,Rabies,80-89,0,0.00,N/A,0.00,N/A
2015,Rubella,80-89,0,0.00,N/A,0.00,N/A
2015,"Rubella, congenital syndrome",80-89,0,0.00,N/A,0.00,N/A
2015,Salmonellosis,80-89,2,12.25,N/A,15.95,N/A
2015,Severe acute respiratory syndrome (SARS),80-89,0,0.00,N/A,0.00,N/A
2015,Shigellosis,80-89,0,0.00,N/A,0.00,N/A
2015,Smallpox,80-89,0,0.00,N/A,0.00,N/A
2015,"Streptococcus Pneumoniae, Invasive ",80-89,4,24.50,N/A,32.96,N/A
2015,Syphilis - Early Congenital,80-89,0,0.00,N/A,0.00,N/A
2015,Syphilis - Infectious,80-89,0,0.00,N/A,0.00,N/A
2015,Syphilis - Late Latent,80-89,1,6.13,N/A,4.47,N/A
2015,Tetanus,80-89,0,0.00,N/A,0.00,N/A
2015,Trichinosis,80-89,0,0.00,N/A,0.00,N/A
2015,Tuberculosis (active),80-89,1,6.13,N/A,13.61,N/A
2015,Tuberculosis (latent),80-89,2,12.25,N/A,12.76,N/A
2015,Syphilis - Other,80-89,0,0.00,N/A,1.06,N/A
2015,West Nile virus (WNv),80-89,0,0.00,N/A,0.85,N/A
2015,AIDS,90+,0,0.00,N/A,0.00,N/A
2015,Amebiasis,90+,0,0.00,N/A,0.00,N/A
2015,Anaplasmosis,90+,0,0.00,N/A,0.00,N/A
2015,Anthrax,90+,0,0.00,N/A,0.00,N/A
2015,Babesiosis,90+,0,0.00,N/A,0.00,N/A
2015,Blastomycosis,90+,0,0.00,N/A,0.00,N/A
2015,Botulism,90+,0,0.00,N/A,0.00,N/A
2015,Brucellosis,90+,0,0.00,N/A,0.00,N/A
2015,Campylobacter enteritis,90+,1,29.79,N/A,13.06,N/A
2015,Chancroid,90+,0,0.00,N/A,0.00,N/A
2015,Chickenpox (Varicella),90+,0,0.00,N/A,0.00,N/A
2015,Chlamydia,90+,0,0.00,N/A,1.87,N/A
2015,Cholera,90+,0,0.00,N/A,0.00,N/A
2015,Creutzfeldt-Jakob Disease,90+,0,0.00,N/A,0.00,N/A
2015,Cryptosporidiosis,90+,0,0.00,N/A,0.00,N/A
2015,Cyclosporiasis,90+,0,0.00,N/A,0.00,N/A
2015,Diphtheria,90+,0,0.00,N/A,0.00,N/A
2015,Food Poisoning (all causes),90+,0,0.00,N/A,0.00,N/A
2015,Carbapenemase-producing Enterobacteriaceae (CPE),90+,0,0.00,N/A,0.00,N/A
2015,Encephalitis/Meningitis,90+,0,0.00,N/A,0.00,N/A
2015,Giardiasis,90+,0,0.00,N/A,2.80,N/A
2015,Gonorrhea,90+,0,0.00,N/A,0.00,N/A
2015,"Group A Streptococcal disease, invasive",90+,0,0.00,N/A,19.59,N/A
2015,"Group B Streptococcal disease, neonatal",90+,0,0.00,N/A,0.00,N/A
2015,"Haemophilus influenzae disease, all types",90+,0,0.00,N/A,0.00,N/A
2015,Hantavirus pulmonary syndrome,90+,0,0.00,N/A,0.00,N/A
2015,Hemorrhagic fevers and Lassa fever,90+,0,0.00,N/A,0.00,N/A
2015,Hepatitis A,90+,0,0.00,N/A,0.00,N/A
2015,Hepatitis B (acute),90+,0,0.00,N/A,0.00,N/A
2015,Hepatitis B (chronic),90+,0,0.00,N/A,2.80,N/A
2015,Hepatitis C,90+,0,0.00,N/A,7.46,N/A
2015,HIV,90+,0,0.00,N/A,0.00,N/A
2015,Influenza,90+,37,"1,102.17",N/A,"1,278.31",N/A
2015,Legionellosis,90+,0,0.00,N/A,0.93,N/A
2015,Leprosy,90+,0,0.00,N/A,0.00,N/A
2015,Listeriosis,90+,0,0.00,N/A,1.87,N/A
2015,Lyme Disease,90+,0,0.00,N/A,0.00,N/A
2015,Measles,90+,0,0.00,N/A,0.00,N/A
2015,Tularemia,90+,0,0.00,N/A,0.00,N/A
2015,Typhoid Fever/Paratyphoid Fever,90+,0,0.00,N/A,0.00,N/A
2015,Verotoxin-producing E. coli,90+,0,0.00,N/A,0.00,N/A
2015,Yersiniosis,90+,0,0.00,N/A,1.87,N/A
2015,"Meningococcal disease, invasive",90+,0,0.00,N/A,0.00,N/A
2015,Mpox,90+,0,0.00,N/A,0.00,N/A
2015,Mumps,90+,0,0.00,N/A,0.00,N/A
2015,Ophthalmia Neonatorum,90+,0,0.00,N/A,0.00,N/A
2015,Paralytic Shellfish Poisoning,90+,0,0.00,N/A,0.00,N/A
2015,Pertussis,90+,0,0.00,N/A,0.00,N/A
2015,Poliomyelitis (polio) and Acute Flaccid Paralysis,90+,0,0.00,N/A,0.00,N/A
2015,Powassan Virus,90+,0,0.00,N/A,0.00,N/A
2015,Psittacosis/Ornithosis,90+,0,0.00,N/A,0.00,N/A
2015,Q Fever,90+,0,0.00,N/A,0.00,N/A
2015,Rabies,90+,0,0.00,N/A,0.00,N/A
2015,Rubella,90+,0,0.00,N/A,0.00,N/A
2015,"Rubella, congenital syndrome",90+,0,0.00,N/A,0.00,N/A
2015,Salmonellosis,90+,1,29.79,N/A,20.53,N/A
2015,Severe acute respiratory syndrome (SARS),90+,0,0.00,N/A,0.00,N/A
2015,Shigellosis,90+,0,0.00,N/A,0.93,N/A
2015,Smallpox,90+,0,0.00,N/A,0.00,N/A
2015,"Streptococcus Pneumoniae, Invasive ",90+,4,119.15,N/A,51.32,N/A
2015,Syphilis - Early Congenital,90+,0,0.00,N/A,0.00,N/A
2015,Syphilis - Infectious,90+,0,0.00,N/A,0.93,N/A
2015,Syphilis - Late Latent,90+,0,0.00,N/A,5.60,N/A
2015,Tetanus,90+,0,0.00,N/A,0.00,N/A
2015,Trichinosis,90+,0,0.00,N/A,0.00,N/A
2015,Tuberculosis (active),90+,0,0.00,N/A,14.00,N/A
2015,Tuberculosis (latent),90+,0,0.00,N/A,14.93,N/A
2015,Syphilis - Other,90+,0,0.00,N/A,2.80,N/A
2015,West Nile virus (WNv),90+,0,0.00,N/A,0.00,N/A
2016,AIDS,00-09,0,0.00,N/A,0.07,N/A
2016,Amebiasis,00-09,2,3.12,N/A,2.43,N/A
2016,Anaplasmosis,00-09,0,0.00,N/A,0.00,N/A
2016,Anthrax,00-09,0,0.00,N/A,0.00,N/A
2016,Babesiosis,00-09,0,0.00,N/A,0.00,N/A
2016,Blastomycosis,00-09,0,0.00,N/A,0.00,N/A
2016,Botulism,00-09,0,0.00,N/A,0.00,N/A
2016,Brucellosis,00-09,0,0.00,N/A,0.00,N/A
2016,Campylobacter enteritis,00-09,19,29.60,N/A,21.09,N/A
2016,Chancroid,00-09,0,0.00,N/A,0.00,N/A
2016,Chickenpox (Varicella),00-09,3,4.67,N/A,5.21,N/A
2016,Chlamydia,00-09,0,0.00,N/A,0.54,N/A
2016,Cholera,00-09,0,0.00,N/A,0.00,N/A
2016,Creutzfeldt-Jakob Disease,00-09,0,0.00,N/A,0.00,N/A
2016,Cryptosporidiosis,00-09,3,4.67,N/A,7.64,N/A
2016,Cyclosporiasis,00-09,0,0.00,N/A,0.00,N/A
2016,Diphtheria,00-09,0,0.00,N/A,0.00,N/A
2016,Food Poisoning (all causes),00-09,1,1.56,N/A,0.07,N/A
2016,Carbapenemase-producing Enterobacteriaceae (CPE),00-09,0,0.00,N/A,0.00,N/A
2016,Encephalitis/Meningitis,00-09,10,15.58,N/A,9.53,N/A
2016,Giardiasis,00-09,3,4.67,N/A,11.63,N/A
2016,Gonorrhea,00-09,0,0.00,N/A,0.14,N/A
2016,"Group A Streptococcal disease, invasive",00-09,2,3.12,N/A,3.58,N/A
2016,"Group B Streptococcal disease, neonatal",00-09,1,1.56,N/A,3.31,N/A
2016,"Haemophilus influenzae disease, all types",00-09,0,0.00,N/A,0.14,N/A
2016,Hantavirus pulmonary syndrome,00-09,0,0.00,N/A,0.00,N/A
2016,Hemorrhagic fevers and Lassa fever,00-09,0,0.00,N/A,0.00,N/A
2016,Hepatitis A,00-09,3,4.67,N/A,1.15,N/A
2016,Hepatitis B (acute),00-09,0,0.00,N/A,0.07,N/A
2016,Hepatitis B (chronic),00-09,0,0.00,N/A,0.68,N/A
2016,Hepatitis C,00-09,1,1.56,N/A,1.28,N/A
2016,HIV,00-09,0,0.00,N/A,0.41,N/A
2016,Influenza,00-09,130,202.54,N/A,281.05,N/A
2016,Legionellosis,00-09,0,0.00,N/A,0.00,N/A
2016,Leprosy,00-09,0,0.00,N/A,0.00,N/A
2016,Listeriosis,00-09,0,0.00,N/A,0.27,N/A
2016,Lyme Disease,00-09,0,0.00,N/A,3.31,N/A
2016,Measles,00-09,0,0.00,N/A,0.41,N/A
2016,Tularemia,00-09,0,0.00,N/A,0.00,N/A
2016,Typhoid Fever/Paratyphoid Fever,00-09,0,0.00,N/A,1.69,N/A
2016,Verotoxin-producing E. coli,00-09,1,1.56,N/A,3.92,N/A
2016,Yersiniosis,00-09,4,6.23,N/A,4.60,N/A
2016,"Meningococcal disease, invasive",00-09,0,0.00,N/A,0.14,N/A
2016,Mpox,00-09,0,0.00,N/A,0.00,N/A
2016,Mumps,00-09,0,0.00,N/A,0.41,N/A
2016,Ophthalmia Neonatorum,00-09,0,0.00,N/A,0.27,N/A
2016,Paralytic Shellfish Poisoning,00-09,0,0.00,N/A,0.00,N/A
2016,Pertussis,00-09,6,9.35,N/A,14.40,N/A
2016,Poliomyelitis (polio) and Acute Flaccid Paralysis,00-09,0,0.00,N/A,0.27,N/A
2016,Powassan Virus,00-09,0,0.00,N/A,0.00,N/A
2016,Psittacosis/Ornithosis,00-09,0,0.00,N/A,0.00,N/A
2016,Q Fever,00-09,0,0.00,N/A,0.00,N/A
2016,Rabies,00-09,0,0.00,N/A,0.00,N/A
2016,Rubella,00-09,0,0.00,N/A,0.00,N/A
2016,"Rubella, congenital syndrome",00-09,0,0.00,N/A,0.00,N/A
2016,Salmonellosis,00-09,26,40.51,N/A,44.08,N/A
2016,Severe acute respiratory syndrome (SARS),00-09,0,0.00,N/A,0.00,N/A
2016,Shigellosis,00-09,3,4.67,N/A,3.65,N/A
2016,Smallpox,00-09,0,0.00,N/A,0.00,N/A
2016,"Streptococcus Pneumoniae, Invasive ",00-09,4,6.23,N/A,6.83,N/A
2016,Syphilis - Early Congenital,00-09,0,0.00,N/A,0.14,N/A
2016,Syphilis - Infectious,00-09,0,0.00,N/A,0.00,N/A
2016,Syphilis - Late Latent,00-09,0,0.00,N/A,0.00,N/A
2016,Tetanus,00-09,0,0.00,N/A,0.00,N/A
2016,Trichinosis,00-09,0,0.00,N/A,0.00,N/A
2016,Tuberculosis (active),00-09,0,0.00,N/A,0.68,N/A
2016,Tuberculosis (latent),00-09,3,4.67,N/A,5.27,N/A
2016,Syphilis - Other,00-09,0,0.00,N/A,0.00,N/A
2016,West Nile virus (WNv),00-09,0,0.00,N/A,0.00,N/A
2016,AIDS,10-19,0,0.00,N/A,0.06,N/A
2016,Amebiasis,10-19,3,4.44,N/A,2.00,N/A
2016,Anaplasmosis,10-19,0,0.00,N/A,0.00,N/A
2016,Anthrax,10-19,0,0.00,N/A,0.00,N/A
2016,Babesiosis,10-19,0,0.00,N/A,0.00,N/A
2016,Blastomycosis,10-19,0,0.00,N/A,0.00,N/A
2016,Botulism,10-19,0,0.00,N/A,0.00,N/A
2016,Brucellosis,10-19,0,0.00,N/A,0.00,N/A
2016,Campylobacter enteritis,10-19,7,10.37,N/A,16.52,N/A
2016,Chancroid,10-19,0,0.00,N/A,0.00,N/A
2016,Chickenpox (Varicella),10-19,3,4.44,N/A,5.30,N/A
2016,Chlamydia,10-19,293,434.07,N/A,469.41,N/A
2016,Cholera,10-19,0,0.00,N/A,0.00,N/A
2016,Creutzfeldt-Jakob Disease,10-19,0,0.00,N/A,0.00,N/A
2016,Cryptosporidiosis,10-19,3,4.44,N/A,4.36,N/A
2016,Cyclosporiasis,10-19,1,1.48,N/A,0.25,N/A
2016,Diphtheria,10-19,0,0.00,N/A,0.00,N/A
2016,Food Poisoning (all causes),10-19,1,1.48,N/A,0.06,N/A
2016,Carbapenemase-producing Enterobacteriaceae (CPE),10-19,0,0.00,N/A,0.00,N/A
2016,Encephalitis/Meningitis,10-19,2,2.96,N/A,1.93,N/A
2016,Giardiasis,10-19,1,1.48,N/A,4.11,N/A
2016,Gonorrhea,10-19,17,25.18,N/A,43.64,N/A
